"","b_total_mean","b_total_disp","b_C_mean","b_C_disp","b_D_mean","b_D_disp"
"ENSMUSG00000030643",194,0.0215510290483455,174,0.0231766879899652,212.181818181818,0.0283794807725812
"ENSMUSG00000030647",345.904761904762,0.0165161269552185,336.6,0.0216454806348354,354.363636363636,0.0199019981914304
"ENSMUSG00000030652",134.904761904762,0.0355514126961775,137.4,0.0330347332246213,132.636363636364,0.0372160597310464
"ENSMUSG00000030653",6515,0.0174048966057483,7001.1,0.0238084223799611,6073.09090909091,0.0184315621092904
"ENSMUSG00000030654",3081.47619047619,0.02341288155655,3116,0.0274059845712393,3050.09090909091,0.0240716977150856
"ENSMUSG00000030655",3188.09523809524,0.0178871667880277,3050.3,0.0179280397944253,3313.36363636364,0.0256871034462193
"ENSMUSG00000030657",64.1428571428571,0.0954403623235918,57.7,0.095027268428404,70,0.0723904586563262
"ENSMUSG00000030659",232.714285714286,0.0358150014927153,226.6,0.0355286059270411,238.272727272727,0.0390142163002114
"ENSMUSG00000030660",417.714285714286,0.034628674182403,391.6,0.0329841445418427,441.454545454545,0.0394294881142163
"ENSMUSG00000030662",1054.57142857143,0.0199093307973123,983.3,0.027466006058488,1119.36363636364,0.0191124507923838
"ENSMUSG00000030663",59.3333333333333,0.0443090613358376,53.4,0.0387473455271191,64.7272727272727,0.0471268836755032
"ENSMUSG00000030677",29.7142857142857,0.029516935336671,27.4,0.0215156682502967,31.8181818181818,0.0475117179347091
"ENSMUSG00000030678",1453.2380952381,0.0357670177998377,1276.3,0.0397781355762826,1614.09090909091,0.0299099773013194
"ENSMUSG00000030680",172.285714285714,0.0280652673720705,169.7,0.0319263253120751,174.636363636364,0.0275789924191874
"ENSMUSG00000030682",1553.47619047619,0.0153469629815835,1423.6,0.0162696904479778,1671.54545454545,0.0220985580907464
"ENSMUSG00000030688",877.428571428571,0.0314234831168456,763.5,0.0262907252671319,981,0.0367998314145179
"ENSMUSG00000030695",240.952380952381,0.0878281665387267,222.9,0.0562665230831448,257.363636363636,0.0924395103173977
"ENSMUSG00000030697",332.333333333333,0.0269345566204452,308.4,0.0308151754905327,354.090909090909,0.0258778298376483
"ENSMUSG00000030699",14.5714285714286,0.062592873147604,17.3,0.0970865786510352,12.0909090909091,0.0285963441531095
"ENSMUSG00000030701",42.1428571428571,0.117965013867471,42.7,0.102048893721152,41.6363636363636,0.096360586581272
"ENSMUSG00000030704",104.142857142857,0.0448884572214933,40.5,0.0615702609433257,162,0.0338989732569656
"ENSMUSG00000030711",23.7619047619048,0.0838563716752539,20.8,0.0777192905467936,26.4545454545455,0.0692110614046709
"ENSMUSG00000030717",11.4285714285714,0.0455426778696129,11.5,0.0375782151586268,11.3636363636364,0.0572543798816797
"ENSMUSG00000030718",2798.71428571429,0.0176030846925857,2243.2,0.0226697869059647,3303.72727272727,0.0194854132141399
"ENSMUSG00000030722",15.047619047619,0.0291503757649402,15.3,0.0465810049343662,14.8181818181818,0.0256886482787743
"ENSMUSG00000030725",41.5238095238095,0.0214543291785624,33.9,0.0274693935145846,48.4545454545455,0.0252677649240781
"ENSMUSG00000030729",1316.90476190476,0.0537533924769368,1273.2,0.0533486904585271,1356.63636363636,0.0475615106989414
"ENSMUSG00000030731",11.6190476190476,0.0501971843446417,9.8,0.0414698779448261,13.2727272727273,0.0575221607113534
"ENSMUSG00000030733",1129.85714285714,0.0268118914835298,1016.3,0.0321320019532126,1233.09090909091,0.0238537019447075
"ENSMUSG00000030735",117.809523809524,0.0125959274391472,106.6,0.0211458799219135,128,0.015359394577226
"ENSMUSG00000030738",1781.90476190476,0.013440168553198,1721,0.0164669949652518,1837.27272727273,0.0190028238283162
"ENSMUSG00000030744",775.952380952381,0.0312290488738565,778.2,0.0180048788046307,773.909090909091,0.043093892802288
"ENSMUSG00000030745",18.2380952380952,0.0290646959748459,20.1,0.0315232554706916,16.5454545454545,0.0349513494241175
"ENSMUSG00000030747",1174.09523809524,0.026436641520718,1338.4,0.0216672587749089,1024.72727272727,0.0346484797522749
"ENSMUSG00000030748",13.6666666666667,0.0348038434942723,13.6,0.0400442073835228,13.7272727272727,0.0369912144613311
"ENSMUSG00000030750",12,0.0629983511744546,11.7,0.0523119538657315,12.2727272727273,0.0645958514087613
"ENSMUSG00000030751",155,0.0259684815622258,142.5,0.0246798623922915,166.363636363636,0.03246784457892
"ENSMUSG00000030752",20.4285714285714,0.0376349983584594,18.5,0.0299767547322678,22.1818181818182,0.0485133676666482
"ENSMUSG00000030753",68.5714285714286,0.0219325403300205,67.6,0.0323789538861121,69.4545454545455,0.0208933987756553
"ENSMUSG00000030754",1149.52380952381,0.0375693076497868,928.4,0.0254257707179206,1350.54545454545,0.048159153392433
"ENSMUSG00000030760",12.0952380952381,0.0583131897935665,10.2,0.0816477022413071,13.8181818181818,0.040390207384946
"ENSMUSG00000030763",635.047619047619,0.0175956715938622,586.9,0.0226917607780015,678.818181818182,0.0211405663326548
"ENSMUSG00000030766",114.666666666667,0.0300290061033959,108.1,0.0359021054652461,120.636363636364,0.0290638875551563
"ENSMUSG00000030768",116.666666666667,0.0223671771961,109.8,0.0295103232015425,122.909090909091,0.0225194075019478
"ENSMUSG00000030772",2940.14285714286,0.0479852745943658,2714.8,0.0539001427354065,3145,0.0340999100207262
"ENSMUSG00000030774",5199.47619047619,0.0365857861532998,4662.8,0.0454025911407067,5687.36363636364,0.0264470477547978
"ENSMUSG00000030782",94,0.0629836331362723,77.4,0.0674423341797117,109.090909090909,0.0480075518626904
"ENSMUSG00000030785",41.0476190476191,0.0661335613185904,44.7,0.0851010277009089,37.7272727272727,0.0351516656605989
"ENSMUSG00000030788",30.1904761904762,0.015591896572278,29.6,0.024694260388342,30.7272727272727,0.0197282133730081
"ENSMUSG00000030790",17.4285714285714,0.0350834274040413,19,0.0453470901694591,16,0.0316790623053614
"ENSMUSG00000030792",111,0.118793215911962,82.2,0.129642390261311,137.181818181818,0.0762076064298692
"ENSMUSG00000030793",23.7619047619048,0.029058474507525,22.8,0.0426714380065671,24.6363636363636,0.0271615796802745
"ENSMUSG00000030801",194.380952380952,0.0265683672245693,179.7,0.0272606040148263,207.727272727273,0.0296761075934326
"ENSMUSG00000030802",31.8571428571429,0.0345732168423013,26,0.0330817934699588,37.1818181818182,0.0382347175850333
"ENSMUSG00000030804",75.6666666666667,0.0336071725205121,68.6,0.0469794542807985,82.0909090909091,0.0239308580799445
"ENSMUSG00000030806",1091.09523809524,0.0286103696814472,1022.2,0.0176705885391701,1153.72727272727,0.0391501437189202
"ENSMUSG00000030811",825.904761904762,0.0616285760687726,735.3,0.0612666238600579,908.272727272727,0.049671573976449
"ENSMUSG00000030816",1049,0.0162465705774745,996.4,0.022137643724799,1096.81818181818,0.0185339312185275
"ENSMUSG00000030823",14.8095238095238,0.0289388437173025,12.1,0.0413240205124836,17.2727272727273,0.0294296555945657
"ENSMUSG00000030826",26.2380952380952,0.0222120453119338,21.3,0.0295122317212454,30.7272727272727,0.0264539239455576
"ENSMUSG00000030835",2218.28571428571,0.0210376493212772,2265,0.0225792908439953,2175.81818181818,0.0241746171425139
"ENSMUSG00000030842",63.5238095238095,0.033010017424902,61.2,0.035133241914204,65.6363636363636,0.0321631171728669
"ENSMUSG00000030847",133.666666666667,0.0330926643490524,138.5,0.0338307427983137,129.272727272727,0.0340551564589961
"ENSMUSG00000030850",1015.09523809524,0.017450954229572,959.8,0.0195111681226859,1065.36363636364,0.0228184405117748
"ENSMUSG00000030852",938.333333333333,0.0118193335156018,855.7,0.0162546557664389,1013.45454545455,0.0176763078302212
"ENSMUSG00000030867",12.8095238095238,0.0772906188990113,12.6,0.0790919768510642,13,0.0574259123276979
"ENSMUSG00000030868",498.47619047619,0.0338108291184539,453.1,0.0428681481518957,539.727272727273,0.0264140675736519
"ENSMUSG00000030870",29.8571428571429,0.0202127433425867,25.5,0.0304982766572828,33.8181818181818,0.0236061704408394
"ENSMUSG00000030871",78,0.0170350453005437,72.4,0.0242183596168423,83.0909090909091,0.0202464737075226
"ENSMUSG00000030876",632.52380952381,0.0357777138453933,608,0.0379953126662819,654.818181818182,0.0349515426227762
"ENSMUSG00000030878",284.571428571429,0.0295595154208582,336.2,0.0318856545310547,237.636363636364,0.0293675050390134
"ENSMUSG00000030879",262.095238095238,0.0268798705796278,231.9,0.0157456205378359,289.545454545455,0.0399327038233496
"ENSMUSG00000030880",390.333333333333,0.0189792616035136,401,0.0186081778191314,380.636363636364,0.0258028485705911
"ENSMUSG00000030887",10.4285714285714,0.104651976321147,10.8,0.0966421543734785,10.0909090909091,0.0764453917353381
"ENSMUSG00000030889",69.4285714285714,0.0615236647147874,60.8,0.0629409216586776,77.2727272727273,0.0483769952456522
"ENSMUSG00000030894",1036.2380952381,0.0153882887658224,969.8,0.0227591421949022,1096.63636363636,0.016948979865162
"ENSMUSG00000030897",20.2380952380952,0.0290775341052554,17,0.0269072210885947,23.1818181818182,0.0402457336498627
"ENSMUSG00000030898",250.047619047619,0.0900561218488019,203.4,0.0656859508733534,292.454545454545,0.0882744228107528
"ENSMUSG00000030905",382.428571428571,0.0471030265139613,418,0.0536413146541684,350.090909090909,0.0349769842793866
"ENSMUSG00000030917",11.4761904761905,0.0361125044635866,14,0.0277036657866228,9.18181818181818,0.0674409589853052
"ENSMUSG00000030922",39,0.0496287602381377,37.5,0.0579551372354907,40.3636363636364,0.0410531551861274
"ENSMUSG00000030930",44.8095238095238,0.0268549086384509,42.6,0.0312525634054096,46.8181818181818,0.0303837775163357
"ENSMUSG00000030934",929.380952380952,0.0204990626947076,926.4,0.0247369258300397,932.090909090909,0.0227303744546944
"ENSMUSG00000030942",739.52380952381,0.0171198080990161,800.3,0.018987289018535,684.272727272727,0.0239102389655051
"ENSMUSG00000030966",23.8571428571429,0.0438383596812202,21.1,0.0584524828709702,26.3636363636364,0.0342353392986237
"ENSMUSG00000030967",76.0476190476191,0.0560214884412373,70.1,0.0797446327052293,81.4545454545455,0.0302737326517582
"ENSMUSG00000030970",157.285714285714,0.024723107152634,146.3,0.0286911304771858,167.272727272727,0.0251199001510298
"ENSMUSG00000030978",227.238095238095,0.0218483958464483,219.5,0.0317860417134107,234.272727272727,0.0199227282461607
"ENSMUSG00000030980",44.3809523809524,0.0359773786040424,39.3,0.0247989493570395,49,0.0498929181434538
"ENSMUSG00000030987",1588.7619047619,0.0113278680872104,1539.3,0.0163360399136743,1633.72727272727,0.0163976293386702
"ENSMUSG00000030994",37.5238095238095,0.0304150758812448,42.5,0.0329249111112651,33,0.0334027912862213
"ENSMUSG00000031004",53.1428571428571,0.0507187213645758,63.2,0.0427278138990953,44,0.0536770553653692
"ENSMUSG00000031007",593.47619047619,0.0163809436007031,587.2,0.0233042227069295,599.181818181818,0.0167170564303152
"ENSMUSG00000031015",198,0.0206992393416646,185.6,0.0190144382885479,209.272727272727,0.0281339849132313
"ENSMUSG00000031016",376.52380952381,0.0226610009488742,358.3,0.0187039769925972,393.090909090909,0.0318521397784339
"ENSMUSG00000031021",104.809523809524,0.0285751102140574,112.4,0.032158011842865,97.9090909090909,0.0296436740174498
"ENSMUSG00000031024",149.952380952381,0.0172943034689687,145.4,0.0186270000595807,154.090909090909,0.0240263605106662
"ENSMUSG00000031026",17.8095238095238,0.0463142855156229,15.1,0.0533526386293326,20.2727272727273,0.0401910716942353
"ENSMUSG00000031028",120.095238095238,0.0392367670324756,108.2,0.0288171218392248,130.909090909091,0.0457670910223086
"ENSMUSG00000031059",175.47619047619,0.0288309487787758,171.5,0.0316186449663225,179.090909090909,0.0286882519404897
"ENSMUSG00000031060",37.9047619047619,0.0463924360449569,33.7,0.0368735852679184,41.7272727272727,0.0535520588271948
"ENSMUSG00000031066",316.047619047619,0.0249902531730008,284.8,0.0309489435300076,344.454545454545,0.0250352283911879
"ENSMUSG00000031068",50.0952380952381,0.0245253786148407,49.4,0.0327461368275245,50.7272727272727,0.0238873853468109
"ENSMUSG00000031070",10.2857142857143,0.177208425019192,5.6,0.0890855625540578,14.5454545454545,0.164053517867669
"ENSMUSG00000031074",16.4285714285714,0.0929337423468028,15.4,0.0824310270737013,17.3636363636364,0.0781175533877257
"ENSMUSG00000031077",32.1904761904762,0.0310781003278131,28.6,0.0392494952300306,35.4545454545455,0.0306228346381335
"ENSMUSG00000031095",458.47619047619,0.0716827231939892,449.1,0.0564355474123617,467,0.0740040514545132
"ENSMUSG00000031101",25.9047619047619,0.0233010555333868,23.1,0.0277044917930353,28.4545454545455,0.0292799989366564
"ENSMUSG00000031104",259.571428571429,0.039236022746045,232.4,0.0362231901892702,284.272727272727,0.0400878560336779
"ENSMUSG00000031105",75.9047619047619,0.0444445497615702,66.8,0.0508957460954587,84.1818181818182,0.0394704139113368
"ENSMUSG00000031119",119.333333333333,0.0605559818235847,114,0.0642165494955469,124.181818181818,0.0469170664589954
"ENSMUSG00000031134",14.4285714285714,0.106705783685901,16.8,0.0993816853441822,12.2727272727273,0.0753438650328915
"ENSMUSG00000031139",82.3333333333333,0.0375912958336786,85.1,0.0336086552797949,79.8181818181818,0.0427895136502033
"ENSMUSG00000031144",1019.09523809524,0.0539661990246713,929.1,0.0361469730343529,1100.90909090909,0.0596805659876676
"ENSMUSG00000031148",31.7142857142857,0.0198991827949407,29.9,0.0203560045318446,33.3636363636364,0.0319425422967985
"ENSMUSG00000031149",69.4761904761905,0.0529941909358836,61,0.066627847291113,77.1818181818182,0.0348430010992253
"ENSMUSG00000031155",17.2380952380952,0.0333961509602882,14.8,0.0368312442379825,19.4545454545455,0.0381942622916582
"ENSMUSG00000031157",148.47619047619,0.0493666597124499,138.5,0.0370454910733542,157.545454545455,0.0563668987447683
"ENSMUSG00000031169",86.9047619047619,0.0574202791716424,75.5,0.0686844499183737,97.2727272727273,0.0382188924881469
"ENSMUSG00000031174",10.952380952381,0.0214372033638024,9.1,0.0325365305425115,12.6363636363636,0.0263811992093039
"ENSMUSG00000031176",132.428571428571,0.0444409381492823,138.4,0.0369730879901258,127,0.0482353309871388
"ENSMUSG00000031197",54.2380952380952,0.170119583126068,49.1,0.0341288401848345,58.9090909090909,0.238260957680641
"ENSMUSG00000031198",11.5714285714286,0.0606010593396525,11.8,0.0519892803653252,11.3636363636364,0.0641323185519363
"ENSMUSG00000031202",684.52380952381,0.0521564771927104,628.7,0.0439736125115244,735.272727272727,0.0549788018523739
"ENSMUSG00000031207",12.4761904761905,0.0506656501929685,11.4,0.068631554510126,13.4545454545455,0.036778359338155
"ENSMUSG00000031209",27.6190476190476,0.0361981455863266,28.3,0.0289254776840199,27,0.0513662234862896
"ENSMUSG00000031210",19.952380952381,0.0900515818700473,16.9,0.0609391505789019,22.7272727272727,0.0883896522544661
"ENSMUSG00000031217",57.2380952380952,0.0395956272820889,53.5,0.0211256253293194,60.6363636363636,0.0572415031649812
"ENSMUSG00000031221",124.952380952381,0.0393548570918225,118.1,0.0430284015410028,131.181818181818,0.0354430272822148
"ENSMUSG00000031224",84.6666666666667,0.0604816459489235,80.9,0.0392688592600853,88.0909090909091,0.0730482654392231
"ENSMUSG00000031226",14.8095238095238,0.0390671183400722,13.9,0.0672430881262948,15.6363636363636,0.0270533651109522
"ENSMUSG00000031227",3039.04761904762,0.0118252415473073,2657.3,0.0164679260522492,3386.09090909091,0.0175576819912937
"ENSMUSG00000031230",13.2857142857143,0.0851202974611242,14.4,0.032894914942343,12.2727272727273,0.141816721713419
"ENSMUSG00000031232",67.8571428571429,0.0498222990687377,62.5,0.059162222033607,72.7272727272727,0.0366004435369737
"ENSMUSG00000031239",529.714285714286,0.0246447960838633,503,0.026444883731361,554,0.0280310126285888
"ENSMUSG00000031242",195.47619047619,0.0300559896425239,182.4,0.0309341227641185,207.363636363636,0.0344703801866074
"ENSMUSG00000031245",42.9047619047619,0.0672084008870009,49.1,0.0307905851902403,37.2727272727273,0.0997416781820674
"ENSMUSG00000031246",87.8571428571429,0.0215874127459574,87.2,0.0219689528663138,88.4545454545455,0.0290689392828057
"ENSMUSG00000031253",14.7142857142857,0.0522084896052745,13.9,0.0469535866546962,15.4545454545455,0.0522789986701212
"ENSMUSG00000031266",19.2857142857143,0.0633588212026295,17,0.0876083449130612,21.3636363636364,0.0393803048810263
"ENSMUSG00000031278",67,0.069120634160337,63.1,0.0739174886351617,70.5454545454545,0.0538101982480279
"ENSMUSG00000031283",55.0476190476191,0.0481419590855677,62.6,0.0488498068107685,48.1818181818182,0.0454033535821134
"ENSMUSG00000031284",16.7619047619048,0.0743642112668025,16.2,0.0709787311558096,17.2727272727273,0.062009244623531
"ENSMUSG00000031285",45.4285714285714,0.0623158399693564,40.4,0.0374386644898392,50,0.0775041399068426
"ENSMUSG00000031290",26.6190476190476,0.0481009245769601,24.7,0.048702019079983,28.3636363636364,0.046724446459751
"ENSMUSG00000031292",175.857142857143,0.036836660720422,159.2,0.0247238122812575,191,0.0511664898032948
"ENSMUSG00000031303",24.8571428571429,0.0394510414616545,23.1,0.031898688066938,26.4545454545455,0.0510006578560161
"ENSMUSG00000031323",32.9523809523809,0.0281234870801397,35,0.0405005444660007,31.0909090909091,0.0248548356392515
"ENSMUSG00000031327",62,0.0809454423670793,61.1,0.0687021637730998,62.8181818181818,0.0750648768285123
"ENSMUSG00000031333",18.4761904761905,0.0411328643584951,17.1,0.0327232044267092,19.7272727272727,0.0534708315279579
"ENSMUSG00000031342",932.619047619048,0.0345185175400107,1008.7,0.0279617703775439,863.454545454545,0.0396387785668821
"ENSMUSG00000031343",149.428571428571,0.0452128949061605,138.9,0.0567902860165544,159,0.0329696795795649
"ENSMUSG00000031344",17.3809523809524,0.416430458185193,11.1,0.125717939124168,23.0909090909091,0.479787335967279
"ENSMUSG00000031347",72.0952380952381,0.10911588721642,72.1,0.0914306270643918,72.0909090909091,0.0987217733458645
"ENSMUSG00000031349",47.9523809523809,0.0287728845151722,42.6,0.0376339682052814,52.8181818181818,0.0278165285212855
"ENSMUSG00000031352",260.333333333333,0.0386902597129109,256.4,0.0291621105293579,263.909090909091,0.0482636762625407
"ENSMUSG00000031355",35.4285714285714,0.0714461687238209,30,0.0408003832102223,40.3636363636364,0.0873420720395643
"ENSMUSG00000031357",96.2380952380952,0.05393092395384,88.6,0.061917372450381,103.181818181818,0.0427643449573508
"ENSMUSG00000031367",156.190476190476,0.0766106521459366,158.6,0.0600772290506727,154,0.0778271562532488
"ENSMUSG00000031371",25.2857142857143,0.0639674102644814,18.6,0.0528295844174982,31.3636363636364,0.0628784952026524
"ENSMUSG00000031374",17.1904761904762,0.0311758377323751,15.5,0.0328655006870524,18.7272727272727,0.0376514448543936
"ENSMUSG00000031376",1421,0.020873989580866,1284.2,0.0231286884775581,1545.36363636364,0.0238929875834945
"ENSMUSG00000031377",10.6190476190476,0.0816121720809842,11,0.0885360196125368,10.2727272727273,0.0549905951336516
"ENSMUSG00000031378",103.47619047619,0.0290966441925482,94.9,0.0254972593592801,111.272727272727,0.0363624770120611
"ENSMUSG00000031380",10.4761904761905,0.0335211693269398,9.8,0.0270988162131335,11.0909090909091,0.0543291536997747
"ENSMUSG00000031381",34.3333333333333,0.0344360957472134,35.6,0.0224108500557655,33.1818181818182,0.0552039747434251
"ENSMUSG00000031385",207.761904761905,0.0503578920493677,219,0.0560009816632902,197.545454545455,0.038536573304693
"ENSMUSG00000031393",249.047619047619,0.0635743770047893,246.6,0.0626575421865554,251.272727272727,0.0545870560035482
"ENSMUSG00000031409",93.4761904761905,0.0405927412877205,85.9,0.036585940135795,100.363636363636,0.0458378235661246
"ENSMUSG00000031428",3370.90476190476,0.0186644970595224,3111.1,0.023049539693519,3607.09090909091,0.0214361505659892
"ENSMUSG00000031429",182.238095238095,0.0453710539974794,185,0.0261405003240653,179.727272727273,0.0603749445334479
"ENSMUSG00000031432",63.5714285714286,0.0381367689833584,58,0.031186129339675,68.6363636363636,0.0459557077989827
"ENSMUSG00000031433",12.0952380952381,0.0713965524331171,12,0.0483777495162369,12.1818181818182,0.0868641491488586
"ENSMUSG00000031438",68.2380952380952,0.030527814590251,62.7,0.0364453599655174,73.2727272727273,0.0292839023486206
"ENSMUSG00000031445",231.333333333333,0.017665031263858,224.6,0.024517477919312,237.454545454545,0.0187506492770912
"ENSMUSG00000031447",3234.80952380952,0.013121957645552,3214,0.0191410494898774,3253.72727272727,0.0157766082212015
"ENSMUSG00000031451",1184.38095238095,0.0176489870971623,1043.8,0.0233935720233376,1312.18181818182,0.0182970846809324
"ENSMUSG00000031458",166.142857142857,0.028350962215629,149.3,0.0264505444290282,181.454545454545,0.0327216877756068
"ENSMUSG00000031465",17.1904761904762,0.0351937301047169,17.5,0.035022988818495,16.9090909090909,0.0415838146644292
"ENSMUSG00000031467",573.571428571429,0.0179654530939418,580.2,0.017094490551815,567.545454545455,0.0264267192896137
"ENSMUSG00000031480",62.5238095238095,0.0265289579439917,56.1,0.029675553038286,68.3636363636364,0.0293114341829913
"ENSMUSG00000031482",219.571428571429,0.0198826580254948,199,0.0271637084950442,238.272727272727,0.0219065835292015
"ENSMUSG00000031483",742.571428571429,0.0105303689448002,754.8,0.0153683437879619,731.454545454545,0.0161056793752201
"ENSMUSG00000031485",808.047619047619,0.0121685224391434,841.7,0.0164604567026782,777.454545454545,0.0181393157820076
"ENSMUSG00000031486",260.952380952381,0.0341244476185279,247.4,0.0383062903864974,273.272727272727,0.0310162130940915
"ENSMUSG00000031487",160.857142857143,0.0202406082256357,140.7,0.0241157956327137,179.181818181818,0.0224873355363398
"ENSMUSG00000031488",44.8095238095238,0.0279611884892946,49.1,0.0295978365834024,40.9090909090909,0.0321775045074091
"ENSMUSG00000031492",33.3333333333333,0.0912151927875351,15,0.139700068258568,50,0.051869864365868
"ENSMUSG00000031497",13.7142857142857,0.0849355543916331,12.7,0.111571756005648,14.6363636363636,0.0457723846454917
"ENSMUSG00000031502",44.4285714285714,0.114143787708998,39.6,0.126368991620447,48.8181818181818,0.0711961666997578
"ENSMUSG00000031505",368.952380952381,0.0201844959398199,354.6,0.0190901499797293,382,0.0259364481277059
"ENSMUSG00000031506",107.142857142857,0.0547532208519782,93.7,0.052067606613657,119.363636363636,0.0500127912044091
"ENSMUSG00000031508",609.809523809524,0.0227426880515634,571.7,0.0263503083919479,644.454545454545,0.0242115626400338
"ENSMUSG00000031513",1173.14285714286,0.0220321390037337,1134,0.0244656675696028,1208.72727272727,0.0258783894974712
"ENSMUSG00000031517",16093.2857142857,0.0455764950950867,14954.7,0.0474118886872835,17128.3636363636,0.0398284770156065
"ENSMUSG00000031520",32.7142857142857,0.0549062199833325,30.3,0.076123270868592,34.9090909090909,0.0357685773881544
"ENSMUSG00000031521",47.2380952380952,0.0319965764580564,49.1,0.0236910928186245,45.5454545454545,0.0453292595960291
"ENSMUSG00000031527",172.095238095238,0.0480068387377569,172,0.0356517810788674,172.181818181818,0.0570726000926623
"ENSMUSG00000031529",1756.80952380952,0.0120795080558553,1600.2,0.0156367479631998,1899.18181818182,0.0194582427262193
"ENSMUSG00000031530",171.952380952381,0.0518163196446824,155.2,0.0672740169484192,187.181818181818,0.0316212688497
"ENSMUSG00000031532",2894.85714285714,0.00935807186487765,2641.5,0.0145710598935026,3125.18181818182,0.0147579958754806
"ENSMUSG00000031533",177.952380952381,0.0438988675693943,172.3,0.0289887340441776,183.090909090909,0.0562343304065187
"ENSMUSG00000031534",287.952380952381,0.018526960175475,241.2,0.027075353191437,330.454545454545,0.0177730424924345
"ENSMUSG00000031536",355,0.0250297736155506,313.9,0.0263719865790194,392.363636363636,0.0289973153750756
"ENSMUSG00000031538",360.095238095238,0.0164062893073443,397.7,0.0192871148120307,325.909090909091,0.0212416526432855
"ENSMUSG00000031539",2105.09523809524,0.0151601722285999,2070.2,0.0210455900155375,2136.81818181818,0.0172355049655238
"ENSMUSG00000031540",43.4761904761905,0.0279381045271834,45.5,0.030659263834995,41.6363636363636,0.0311692855249777
"ENSMUSG00000031545",1389.28571428571,0.0135516604672195,1351.1,0.0162740831812519,1424,0.0190671364041064
"ENSMUSG00000031546",176.952380952381,0.018833858050356,171.5,0.0256166607342808,181.909090909091,0.0200418887246687
"ENSMUSG00000031548",157.238095238095,0.0364397989366198,131,0.0395743492376326,181.090909090909,0.0331785883949327
"ENSMUSG00000031551",138.809523809524,0.0687356275992563,140.9,0.0561802662094769,136.909090909091,0.0696096852348905
"ENSMUSG00000031555",872.666666666667,0.0216565955002603,865.3,0.0250195855512689,879.363636363636,0.0243597905727148
"ENSMUSG00000031556",506.761904761905,0.0122018379296685,468.9,0.0199094350481606,541.181818181818,0.0138631327065367
"ENSMUSG00000031557",18.0952380952381,0.0759694206203878,17.2,0.0619628020593964,18.9090909090909,0.068996756018204
"ENSMUSG00000031558",395.428571428571,0.0391786870501101,325.9,0.0478994678082139,458.636363636364,0.0301312600159367
"ENSMUSG00000031562",21.7142857142857,0.0873740091040391,19.9,0.0674935138688339,23.3636363636364,0.081773331788428
"ENSMUSG00000031563",782.380952380952,0.0112562298267612,733.3,0.0178532122001346,827,0.0155940452696934
"ENSMUSG00000031568",116.285714285714,0.0224698157287655,110.6,0.0275255716836987,121.454545454545,0.0260464393477959
"ENSMUSG00000031576",18.1904761904762,0.0363346207369847,20.2,0.0395342373588896,16.3636363636364,0.0390369776268953
"ENSMUSG00000031577",170,0.0148747726754929,181.7,0.0215687144678264,159.363636363636,0.0182548171970018
"ENSMUSG00000031578",148.380952380952,0.0374512440050762,138.9,0.0338598234461435,157,0.0425485669583063
"ENSMUSG00000031583",125.666666666667,0.0130033147656982,127.7,0.0196350963923352,123.818181818182,0.0170247134735385
"ENSMUSG00000031584",58.4285714285714,0.021628854258418,46.4,0.0197599668971964,69.3636363636364,0.0309590409357278
"ENSMUSG00000031585",116.428571428571,0.0513374511642969,111.9,0.0329669426245965,120.545454545455,0.0645274459644399
"ENSMUSG00000031586",10.952380952381,0.0804545763774367,11,0.0773236126087581,10.9090909090909,0.0613982879458232
"ENSMUSG00000031590",159,0.071470852442118,150.5,0.0542290239623378,166.727272727273,0.0757060181598239
"ENSMUSG00000031592",1647.19047619048,0.0389602177217161,1583.3,0.0365189768792785,1705.27272727273,0.041411663537827
"ENSMUSG00000031600",1396.28571428571,0.0361173162437557,1327.8,0.0359534773804491,1458.54545454545,0.0374866840250123
"ENSMUSG00000031605",4052.42857142857,0.01940544585538,4103.1,0.0194201886501307,4006.36363636364,0.0258614597912768
"ENSMUSG00000031609",48.4285714285714,0.0190573459489232,48.7,0.0295638332874541,48.1818181818182,0.0190475405273711
"ENSMUSG00000031610",227.809523809524,0.0436794650517612,181.8,0.0426287575194517,269.636363636364,0.0417011850390541
"ENSMUSG00000031613",23.9047619047619,0.096724954851438,30.8,0.0982381427357348,17.6363636363636,0.0634024069189877
"ENSMUSG00000031616",17.2380952380952,0.0339851162070246,16.3,0.0426486626577051,18.0909090909091,0.0325691366376568
"ENSMUSG00000031617",104,0.0247781241583572,98.1,0.0315987116178342,109.363636363636,0.0255504080759957
"ENSMUSG00000031622",385.238095238095,0.0246033852198948,354.7,0.0269219922059829,413,0.0264552624539512
"ENSMUSG00000031627",293.904761904762,0.021247759500412,278.8,0.0197309415618857,307.636363636364,0.0284028589463268
"ENSMUSG00000031628",105.761904761905,0.0410431440043291,101.5,0.0464251259119688,109.636363636364,0.0349641456148087
"ENSMUSG00000031631",13.6666666666667,0.0439345250049562,12.6,0.0383297526393284,14.6363636363636,0.0518647420867081
"ENSMUSG00000031633",4792.61904761905,0.0237608258989682,4547.8,0.020139589829766,5015.18181818182,0.0295792798768808
"ENSMUSG00000031636",20.047619047619,0.049291815061699,19.5,0.0621165887625654,20.5454545454545,0.0363760031010876
"ENSMUSG00000031639",153.095238095238,0.0502873086340229,146.8,0.0515164660626971,158.818181818182,0.0471687294787935
